date,views,uniques,views_7d,uniques_7d
2026-06-18,0,0,0,0
2026-06-19,0,0,0,0
2026-06-20,0,0,0,0
2026-06-21,0,0,0,0
2026-06-22,0,0,0,0
2026-06-23,0,0,0,0
2026-06-24,0,0,0,0
2026-06-25,0,0,0,0
