date,views,uniques,views_7d,uniques_7d
2026-08-24,0,0,0,0
2026-08-25,6,2,6,2
2026-08-26,0,0,6,2
2026-08-27,2,1,8,2
2026-08-29,0,0,8,2
2026-08-30,0,0,8,2
2026-08-31,0,0,8,2
2026-09-01,0,0,8,2
